,name,label
0,0_0,0
1,0_4,0
2,0_5,0
3,0_8,0
4,0_11,0
5,0_12,0
6,0_14,0
7,0_16,0
8,0_17,0
9,0_18,0
10,0_19,0
11,0_21,0
12,0_24,0
13,0_27,0
14,0_28,0
15,0_29,0
16,0_31,1
17,0_33,1
18,0_34,1
19,0_35,1
20,0_38,1
21,0_39,1
22,0_40,1
23,0_41,1
24,0_42,1
25,0_44,1
26,0_47,1
27,0_48,1
28,0_51,1
29,0_53,1
30,0_55,1
31,0_58,1
32,0_59,1
33,0_62,2
34,0_63,2
35,0_66,2
36,0_67,2
37,0_69,2
38,0_70,2
39,0_73,2
40,0_78,2
41,0_79,2
42,0_80,2
43,0_85,2
44,0_88,2
45,0_89,2
46,0_90,3
47,0_91,3
48,0_93,3
49,0_95,3
50,0_99,3
51,0_101,3
52,0_102,3
53,0_105,3
54,0_106,3
55,0_107,3
56,0_108,3
57,0_110,3
58,0_111,3
59,0_112,3
60,0_116,3
61,0_117,3
62,0_119,3
63,0_120,4
64,0_122,4
65,0_123,4
66,0_127,4
67,0_131,4
68,0_132,4
69,0_134,4
70,0_137,4
71,0_138,4
72,0_139,4
73,0_146,4
74,0_147,4
75,0_150,5
76,0_154,5
77,0_158,5
78,0_159,5
79,0_161,5
80,0_163,5
81,0_164,5
82,0_167,5
83,0_168,5
84,0_169,5
85,0_170,5
86,0_171,5
87,0_174,5
88,0_175,5
89,0_176,5
90,0_180,6
91,0_181,6
92,0_182,6
93,0_184,6
94,0_185,6
95,0_187,6
96,0_188,6
97,0_189,6
98,0_191,6
99,0_193,6
100,0_197,6
101,0_202,6
102,0_204,6
103,0_206,6
104,0_208,6
105,0_211,7
106,0_213,7
107,0_214,7
108,0_217,7
109,0_219,7
110,0_220,7
111,0_221,7
112,0_222,7
113,0_223,7
114,0_225,7
115,0_227,7
116,0_228,7
117,0_229,7
118,0_232,7
119,0_236,7
120,0_238,7
121,0_239,7
122,0_242,8
123,0_243,8
124,0_244,8
125,0_246,8
126,0_247,8
127,0_248,8
128,0_249,8
129,0_251,8
130,0_253,8
131,0_256,8
132,0_258,8
133,0_259,8
134,0_261,8
135,0_266,8
136,0_275,9
137,0_279,9
138,0_280,9
139,0_282,9
140,0_283,9
141,0_284,9
142,0_285,9
143,0_288,9
144,0_290,9
145,0_292,9
146,0_293,9
147,0_296,9
148,0_297,9
149,0_299,9
